id,num,gender,gender_label,gender_tj,letter,name_tj,name_cyrillic,name_latin,name_tj_raw,name_cyrillic_raw,name_latin_raw,is_official_permitted,legal_decree,is_enriched,matched_child_name_id,meaning,origin,attributes,history
tj_m_sayfidin_1293,1293,male,Мужской,Писарона,С,Сайфиддин,Сайфиддин,Sayfiдdin,САЙФИДДИН,САЙФИДДИН,SAYFIДDIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sayfullo_1294,1294,male,Мужской,Писарона,С,Сайфулло,Сайфулло,Sayfullo,САЙФУЛЛО,САЙФУЛЛО,SAYFULLO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sayhun_1295,1295,male,Мужской,Писарона,С,Сайҳун,Сайхун,Sayhun,САЙҲУН,САЙХУН,SAYHUN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_salim_1296,1296,male,Мужской,Писарона,С,Салим,Салим,Salim,САЛИМ,САЛИМ,SALIM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,salim,"Целый, здоровый, невредимый",Арабское,здоровый; целый; честный; надёжный; искренний,"Арабское سَالِم (салим) — «целый, невредимый, честный». Салим мавля Аби Хузайфы — вольноотпущенник и первый мусульманин, публично читавший Коран вслух в Мекке (до хиджры). Салим ибн Абдулла ибн Умар — внук Умара ибн аль-Хаттаба, великий табиин и знаток хадисов. «Как Салим, подобный огню, который никогда не гаснет»: так говорили о нём знатоки."
tj_m_salm_1297,1297,male,Мужской,Писарона,С,Салм,Салм,Salm,САЛМ,САЛМ,SALM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_salmon_1298,1298,male,Мужской,Писарона,С,Салмон,Салмон,Salmon,САЛМОН,САЛМОН,SALMON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,salman,"Мирный, безопасный, невредимый",Арабское,мирный; мудрый; верующий; скромный; стойкий,"От арабского سلمان — «безопасный, мирный». Салман аль-Фариси — персидский сподвижник Пророка, чей долгий путь поиска истины от зороастризма к исламу стал символом духовных исканий. Пророк сказал о нём: «Салман — из нас, из семьи Пророка». По его совету в битве у Рва (627 г.) был вырыт ров, спасший Медину."
tj_m_salom_1299,1299,male,Мужской,Писарона,С,Салом,Салом,Salom,САЛОМ,САЛОМ,SALOM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,samah,"Щедрость, прощение, великодушие",Арабское,щедрая; прощающая; великодушная; добросердечная; терпимая,"Арабское سَمَاح (самах) — «щедрость, прощение, снисхождение». В исламе «самаха» (терпимость и щедрость) — одна из важнейших характеристик Пророка и его религии. Хадис: «Самая любимая религия Аллаха — это терпимый ханифизм» (إن أحب الدين إلى الله الحنيفية السمحة, Муснад Ахмад). «Усль аль-ислям ас-самаха» — «Основа ислама — снисходительность» — известный принцип исламского права. Имя несёт идеал великодушия и терпимости."
tj_m_saloh_1300,1300,male,Мужской,Писарона,С,Салоҳ,Салох,Saloh,САЛОҲ,САЛОХ,SALOH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_salohidin_1301,1301,male,Мужской,Писарона,С,Салоҳиддин,Салохиддин,Salohiдdin,САЛОҲИДДИН,САЛОХИДДИН,SALOHIДDIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samad_1302,1302,male,Мужской,Писарона,С,Самад,Самад,Samad,САМАД,САМАД,SAMAD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samandar_1303,1303,male,Мужской,Писарона,С,Самандар,Самандар,Samandar,САМАНДАР,САМАНДАР,SAMANDAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samanchehr_1304,1304,male,Мужской,Писарона,С,Саманчеҳр,Саманчехр,Samanchehr,САМАНЧЕҲР,САМАНЧЕХР,SAMANCHEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samar_1305,1305,male,Мужской,Писарона,С,Самар,Самар,Samar,САМАР,САМАР,SAMAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samariddin_1306,1306,male,Мужской,Писарона,С,Самариддин,Самариддин,Samariddin,САМАРИДДИН,САМАРИДДИН,SAMARIDDIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samim_1307,1307,male,Мужской,Писарона,С,Самим,Самим,Samim,САМИМ,САМИМ,SAMIM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_samir_1308,1308,male,Мужской,Писарона,С,Самир,Самир,Samir,САМИР,САМИР,SAMIR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,samir,"Собеседник, рассказчик вечером",Арабское,весёлый; красивый; умный; добрый,От арабского سمير — «собеседник в вечернее время». Символ гостеприимства и красноречия.
tj_m_sangin_1309,1309,male,Мужской,Писарона,С,Сангин,Сангин,Sangin,САНГИН,САНГИН,SANGIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sano_1310,1310,male,Мужской,Писарона,С,Сано,Сано,Sano,САНО,САНО,SANO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,sana,"Сияние, свет, блеск",Арабское,лучезарная; умная; красивая; верующая; добрая,"От арабского سناء (sanāʾ) — «сияние, яркий свет». В классической арабской поэзии «сана» — ослепительное сияние звезды или молнии. В исламской мистике «сана» описывает свет богопознания (маʿрифа), озаряющий сердце верующего. Имя также означает «хвалу» в значении возвышенного восхваления."
tj_m_sanoi_1311,1311,male,Мужской,Писарона,С,Саноӣ,Санои,Sanoi,САНОӢ,САНОИ,SANOI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_saranbek_1312,1312,male,Мужской,Писарона,С,Саранбек,Саранбек,Saranbek,САРАНБЕК,САРАНБЕК,SARANBEK,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarafroz_1313,1313,male,Мужской,Писарона,С,Сарафроз,Сарафроз,Sarafroz,САРАФРОЗ,САРАФРОЗ,SARAFROZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarbaland_1314,1314,male,Мужской,Писарона,С,Сарбаланд,Сарбаланд,Sarbaland,САРБАЛАНД,САРБАЛАНД,SARBALAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarvar_1315,1315,male,Мужской,Писарона,С,Сарвар,Сарвар,Sarvar,САРВАР,САРВАР,SARVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,sarwar,"Господин, предводитель, глава",Персидское,лидер; благородный; ответственный; достойный; мудрый,"Персидское سَرْوَر (сарвар) — «господин, предводитель, лидер». В суфийской поэзии «сарвар» — Пророк как предводитель всех пророков: «Мухаммад — сарвар-и анбия» (Пророк — господин пророков). Сарвар — распространённое имя в Пакистане, Иране, Афганистане. В персидской поэтике Пушкин назвал Руми «сарваром» мистической поэзии. Несёт образ благородного лидера, несущего ответственность за других."
tj_m_sarvat_1316,1316,male,Мужской,Писарона,С,Сарват,Сарват,Sarvat,САРВАТ,САРВАТ,SARVAT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarvatmand_1317,1317,male,Мужской,Писарона,С,Сарватманд,Сарватманд,Sarvatmand,САРВАТМАНД,САРВАТМАНД,SARVATMAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarvod_1318,1318,male,Мужской,Писарона,С,Сарвод,Сарвод,Sarvod,САРВОД,САРВОД,SARVOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sardor_1319,1319,male,Мужской,Писарона,С,Сардор,Сардор,Sardor,САРДОР,САРДОР,SARDOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarir_1320,1320,male,Мужской,Писарона,С,Сарир,Сарир,Sarir,САРИР,САРИР,SARIR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarmad_1321,1321,male,Мужской,Писарона,С,Сармад,Сармад,Sarmad,САРМАД,САРМАД,SARMAD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarohang_1322,1322,male,Мужской,Писарона,С,Сароҳанг,Сароханг,Sarohang,САРОҲАНГ,САРОХАНГ,SAROHANG,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sarfaroz_1323,1323,male,Мужской,Писарона,С,Сарфароз,Сарфароз,Sarfaroz,САРФАРОЗ,САРФАРОЗ,SARFAROZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_satosp_1324,1324,male,Мужской,Писарона,С,Сатосп,Сатосп,Satosp,САТОСП,САТОСП,SATOSP,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sator_1325,1325,male,Мужской,Писарона,С,Саттор,Саттор,Saтtor,САТТОР,САТТОР,SAТTOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safar_1326,1326,male,Мужской,Писарона,С,Сафар,Сафар,Safar,САФАР,САФАР,SAFAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,zafar,"Победа, торжество, триумф",Арабское,победоносный; стойкий; храбрый; верующий; сильный,"От арабского ظفر (ẓafar) — «победа, триумф». В Коране в суре «Ас-Сафф» (61:13) Аллах обещает верующим «нaсруллах ва фатхун кариб» — помощь Аллаха и близкую победу. Бахадур Шах Зафар (1775–1862) — последний Могол, поэт и мистик, чья трагическая судьба символизирует конец эпохи."
tj_m_safarali_1327,1327,male,Мужской,Писарона,С,Сафаралӣ,Сафарали,Safarali,САФАРАЛӢ,САФАРАЛИ,SAFARALI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safdar_1328,1328,male,Мужской,Писарона,С,Сафдар,Сафдар,Safdar,САФДАР,САФДАР,SAFDAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safiullo_1329,1329,male,Мужской,Писарона,С,Сафиулло,Сафиулло,Safiullo,САФИУЛЛО,САФИУЛЛО,SAFIULLO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safi_1330,1330,male,Мужской,Писарона,С,Сафӣ,Сафи,Safi,САФӢ,САФИ,SAFI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safo_1331,1331,male,Мужской,Писарона,С,Сафо,Сафо,Safo,САФО,САФО,SAFO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,safaah,"Чистота, прозрачность, кристальная ясность сердца и помыслов. Корень صَفَا (сафа) — быть незамутнённым, прозрачным. صَفَاء — «абсолютная чистота, как горный источник»",Арабское,чистая; прозрачная; кристальная; искренняя; светлая,"Арабское صَفَاء (сафа) — «чистота, прозрачность». Ас-Сафа — один из двух священных холмов в Мекке: «إِنَّ الصَّفَا وَالْمَرْوَةَ مِن شَعَائِرِ اللَّهِ» (2:158). «Сафа аль-кальб» (чистота сердца) — фундамент суфийского пути. Аль-Джунайд аль-Багдади определял тасаввуф как «сафа аль-ваки маа Аллах» — «чистоту отношений с Аллахом». Братья Чистоты (Ихван ас-Сафа, IX–X вв.) — исламский философский кружок, взявший «сафа» в своё название как символ духовного совершенства. Имя — одно из самых любимых в арабском мире."
tj_m_safobakhsh_1332,1332,male,Мужской,Писарона,С,Сафобахш,Сафобахш,Safobakhsh,САФОБАХШ,САФОБАХШ,SAFOBAKHSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safovar_1333,1333,male,Мужской,Писарона,С,Сафовар,Сафовар,Safovar,САФОВАР,САФОВАР,SAFOVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safodil_1334,1334,male,Мужской,Писарона,С,Сафодил,Сафодил,Safodil,САФОДИЛ,САФОДИЛ,SAFODIL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safodod_1335,1335,male,Мужской,Писарона,С,Сафодод,Сафодод,Safodod,САФОДОД,САФОДОД,SAFODOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safodor_1336,1336,male,Мужской,Писарона,С,Сафодор,Сафодор,Safodor,САФОДОР,САФОДОР,SAFODOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safomand_1337,1337,male,Мужской,Писарона,С,Сафоманд,Сафоманд,Safomand,САФОМАНД,САФОМАНД,SAFOMAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_safomehr_1338,1338,male,Мужской,Писарона,С,Сафомеҳр,Сафомехр,Safomehr,САФОМЕҲР,САФОМЕХР,SAFOMEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhi_1339,1339,male,Мужской,Писарона,С,Сахӣ,Сахи,Sakhi,САХӢ,САХИ,SAKHI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhidod_1340,1340,male,Мужской,Писарона,С,Сахидод,Сахидод,Sakhidod,САХИДОД,САХИДОД,SAKHIDOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhirod_1341,1341,male,Мужской,Писарона,С,Сахирод,Сахирод,Sakhirod,САХИРОД,САХИРОД,SAKHIROD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhiroy_1342,1342,male,Мужской,Писарона,С,Сахирой,Сахирой,Sakhiroy,САХИРОЙ,САХИРОЙ,SAKHIROY,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakho_1343,1343,male,Мужской,Писарона,С,Сахо,Сахо,Sakho,САХО,САХО,SAKHO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhomand_1344,1344,male,Мужской,Писарона,С,Сахоманд,Сахоманд,Sakhomand,САХОМАНД,САХОМАНД,SAKHOMAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sakhomehr_1345,1345,male,Мужской,Писарона,С,Сахомеҳр,Сахомехр,Sakhomehr,САХОМЕҲР,САХОМЕХР,SAKHOMEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sad_1346,1346,male,Мужской,Писарона,С,Саъд,Саъд,Sa’d,САЪД,САЪД,SA’D,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,saad,"Счастье, удача, благополучие",Арабское,счастливый; удачливый; щедрый; верующий; справедливый,"От арабского سعد — «счастье, благополучие». Саад ибн Аби Ваккас — один из «десяти обрадованных раем» и дядя Пророка по матери; первый мусульманин, пустивший стрелу на пути Аллаха, и завоеватель Персии в битве при Кадисии (636 г.). Имя напоминает о словах суры «Ас-Саджда»: «Аллах не даёт пропасть награде творящих добро»."
tj_m_sadi_1347,1347,male,Мужской,Писарона,С,Саъдӣ,Саъди,Sa’di,САЪДӢ,САЪДИ,SA’DI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sadon_1348,1348,male,Мужской,Писарона,С,Саъдон,Саъдон,Sa’don,САЪДОН,САЪДОН,SA’DON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sadullo_1349,1349,male,Мужской,Писарона,С,Саъдулло,Саъдулло,Saʼdullo,САЪДУЛЛО,САЪДУЛЛО,SAʼDULLO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sebuya_1350,1350,male,Мужской,Писарона,С,Себуя,Себуя,Sebuya,СЕБУЯ,СЕБУЯ,SEBUYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sepin_1351,1351,male,Мужской,Писарона,С,Сепин,Сепин,Sepin,СЕПИН,СЕПИН,SEPIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sibavih_1352,1352,male,Мужской,Писарона,С,Сибавиҳ,Сибавих,Sibavih,СИБАВИҲ,СИБАВИХ,SIBAVIH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_siddiq_1353,1353,male,Мужской,Писарона,С,Сиддиқ,Сиддик,Siddiq,СИДДИҚ,СИДДИК,SIDDIQ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,siddiq,"Правдивейший, наиискреннейший",Арабское,правдивый; искренний; честный; непогрешимый; верный,"Сравнительная степень от صَادِق (садик) — «правдивый»: صِدِّيق (сиддик) — «правдивейший». Это почётный титул Абу Бакра — первого халифа, который немедленно поверил Пророку, сообщившему об Исра и Мирадж. В Коране (4:69) «сиддикун» (правдивейшие) упомянуты после пророков как высшая степень. Среди женщин — Марьям и Асия названы «сиддика» (правдивейшей). Ас-Сиддик — духовный ранг в суфийской иерархии, следующий за пророческим."
tj_m_siyovush_1354,1354,male,Мужской,Писарона,С,Сиёвуш,Сиёвуш,Siyovush,СИЁВУШ,СИЁВУШ,SIYOVUSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_siyomak_1355,1355,male,Мужской,Писарона,С,Сиёмак,Сиёмак,Siyomak,СИЁМАК,СИЁМАК,SIYOMAK,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_siyoman_1356,1356,male,Мужской,Писарона,С,Сиёман,Сиёман,Siyoman,СИЁМАН,СИЁМАН,SIYOMAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sinbod_1357,1357,male,Мужской,Писарона,С,Синбод,Синбод,Sinbod,СИНБОД,СИНБОД,SINBOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sinbuya_1358,1358,male,Мужской,Писарона,С,Синбуя,Синбуя,Sinbuya,СИНБУЯ,СИНБУЯ,SINBUYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sindbod_1359,1359,male,Мужской,Писарона,С,Синдбод,Синдбод,Sindbod,СИНДБОД,СИНДБОД,SINDBOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sindod_1360,1360,male,Мужской,Писарона,С,Синдод,Синдод,Sindod,СИНДОД,СИНДОД,SINDOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sino_1361,1361,male,Мужской,Писарона,С,Сино,Сино,Sino,СИНО,СИНО,SINO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sinomehr_1362,1362,male,Мужской,Писарона,С,Синомеҳр,Синомехр,Sinomehr,СИНОМЕҲР,СИНОМЕХР,SINOMEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sinon_1363,1363,male,Мужской,Писарона,С,Синон,Синон,Sinon,СИНОН,СИНОН,SINON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,sinan,"Наконечник копья, остриё",Арабское,острый; точный; решительный; смелый; проницательный,"Арабское سِنَان (синан) — «наконечник копья, остриё». Мимар Синан (1490–1588) — главный архитектор Османской империи при Сулеймане Великолепном, Селиме II и Мураде III; спроектировал более 370 строений, включая мечеть Сулеймание и мечеть Селимие (Эдирне). Мечеть Селимие считается вершиной исламской архитектуры и внесена в список ЮНЕСКО. Синан сам называл её своим лучшим произведением."
tj_m_sinuya_1364,1364,male,Мужской,Писарона,С,Синуя,Синуя,Sinuya,СИНУЯ,СИНУЯ,SINUYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipan_1365,1365,male,Мужской,Писарона,С,Сипан,Сипан,Sipan,СИПАН,СИПАН,SIPAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipnd_1366,1366,male,Мужской,Писарона,С,Сипанд,Сипанд,Sipаnd,СИПАНД,СИПАНД,SIPАND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipandyor_1367,1367,male,Мужской,Писарона,С,Сипандёр,Сипандёр,Sipandyor,СИПАНДЁР,СИПАНДЁР,SIPANDYOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipandman_1368,1368,male,Мужской,Писарона,С,Сипандман,Сипандман,Sipandman,СИПАНДМАН,СИПАНДМАН,SIPANDMAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipandmehr_1369,1369,male,Мужской,Писарона,С,Сипандмеҳр,Сипандмехр,Sipandmehr,СИПАНДМЕҲР,СИПАНДМЕХР,SIPANDMEHR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipando_1370,1370,male,Мужской,Писарона,С,Сипандо,Сипандо,Sipando,СИПАНДО,СИПАНДО,SIPANDO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipandod_1371,1371,male,Мужской,Писарона,С,Сипандод,Сипандод,Sipandod,СИПАНДОД,СИПАНДОД,SIPANDOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipar_1372,1372,male,Мужской,Писарона,С,Сипар,Сипар,Sipar,СИПАР,СИПАР,SIPAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_siparvar_1373,1373,male,Мужской,Писарона,С,Сипарвар,Сипарвар,Siparvar,СИПАРВАР,СИПАРВАР,SIPARVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipardor_1374,1374,male,Мужской,Писарона,С,Сипардор,Сипардор,Sipardor,СИПАРДОР,СИПАРДОР,SIPARDOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_sipartan_1375,1375,male,Мужской,Писарона,С,Сипартан,Сипартан,Sipartan,СИПАРТАН,СИПАРТАН,SIPARTAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
